restaurant_id,name,city,cuisine,rating,votes,cost_for_two,delivery_time,is_veg,discount_percent,order_count_month,latitude,longitude
1725,Flavour Town,Delhi,Fast Food,4.4,2066,1430,37,0,0,1338,18.756315763071175,85.10060773286415
1726,The Hunger Spot,Hyderabad,North Indian,2.7,2333,1236,47,0,0,1172,16.777404767379874,88.34210232831362
1727,The Hunger Spot,Delhi,Fast Food,4.7,2284,689,56,0,30,383,28.58282004770383,74.29599684852145
1728,Royal Treat,Pune,Italian,4.5,2243,566,44,0,0,1110,24.704355256070194,87.44320193430427
1729,Café Delight,Hyderabad,North Indian,2.6,2648,202,37,0,30,66,13.55946682548124,81.5598070301606
1730,Royal Treat,Hyderabad,Italian,2.7,3297,187,24,0,0,988,27.110603668926267,78.36557789286711
1731,Masala Magic,Delhi,Italian,2.6,2490,457,50,0,30,1417,27.55453823880366,77.23936651552157
1732,Flavour Town,Delhi,Bakery,3.3,2626,995,45,0,30,841,18.09897672295845,76.06103193064513
1733,Café Delight,Mumbai,Chinese,3.8,365,1047,57,0,0,679,23.007446414072913,81.4903643859166
1734,Urban Bites,Kolkata,Mughlai,3.8,4497,202,36,0,20,781,23.644419978179354,87.55786416758014
1735,Food Junction,Kolkata,Bakery,3.2,4684,755,57,1,0,1180,24.399807183343036,75.64163210587311
1736,Flavour Town,Pune,Seafood,4.8,3356,601,57,0,0,1138,23.826765642038644,79.60420596272024
1737,Royal Treat,Kolkata,Fast Food,3.4,3532,610,52,0,10,257,21.699516333638527,75.98003083500507
1738,Tasty Point,Mumbai,Mughlai,2.6,2477,924,16,0,10,815,27.96611817787054,75.5398338929784
1739,Café Delight,Chennai,Fast Food,3.3,173,1310,37,0,0,1875,20.946749336830106,86.32117295067944
1740,Café Delight,Hyderabad,Chinese,3.8,3644,1429,49,1,10,54,14.563520328806073,76.88661568862544
1741,Food Junction,Delhi,Mughlai,3.5,4743,544,51,0,0,1339,14.078765182453289,76.66836062192995
1742,Spice Hub,Hyderabad,Bakery,3.2,3673,1210,46,0,0,1936,13.092188245738539,86.99275973250062
1743,The Hunger Spot,Hyderabad,Fast Food,2.8,3264,1320,57,1,10,889,19.603981851141878,78.8222284445343
1744,The Hunger Spot,Bangalore,Bakery,4.5,3391,1181,26,0,10,511,17.144456614805126,72.93598015871753
1745,Tasty Point,Chennai,Chinese,5.0,2074,1424,49,0,20,277,27.033980754012433,84.05049616266324
1746,Masala Magic,Bangalore,Mughlai,3.3,4275,796,55,1,20,406,26.587650952273002,80.8653872923044
1747,Masala Magic,Kolkata,Mughlai,3.5,3994,412,17,1,30,289,26.121695784334385,84.87644977023554
1748,Urban Bites,Hyderabad,North Indian,4.0,3897,781,48,0,10,886,26.589722066650033,81.69659520339015
1749,Flavour Town,Delhi,Italian,4.3,349,1432,52,0,0,1367,17.531930303484096,78.27976839673659
1750,The Chef House,Hyderabad,Italian,3.5,4831,1496,38,1,20,1090,19.57526895325187,73.83840292060006
1751,Spice Hub,Chennai,Bakery,4.8,3791,679,52,0,20,625,17.756635142485734,86.30861131999438
1752,Royal Treat,Bangalore,Mughlai,3.9,3600,450,31,0,10,713,14.168688744653334,76.03052061041372
1753,The Chef House,Delhi,Fast Food,3.6,1943,634,54,0,20,973,27.49233606694044,87.9530285702933
1754,The Chef House,Hyderabad,Bakery,4.1,1655,241,15,0,0,1745,22.593227625291988,76.63502997770823
1755,Café Delight,Pune,Bakery,4.9,4238,1337,22,0,0,1530,14.907583159006087,85.701755377634
1756,Tasty Point,Chennai,South Indian,4.5,2697,464,29,0,20,1606,16.076337410795873,85.10447201075833
1757,The Hunger Spot,Chennai,Seafood,2.6,4928,1094,59,1,0,1761,19.966966777536996,80.01885528343344
1758,Urban Bites,Pune,Mughlai,3.3,2136,387,39,0,10,1859,13.625115839387462,79.06658029741835
1759,Masala Magic,Hyderabad,Italian,3.7,4451,232,22,0,10,430,17.12466932152565,83.7708512437672
1760,Tasty Point,Chennai,Mughlai,3.3,4714,818,46,0,10,864,23.984797563972187,81.04541918106145
1761,Café Delight,Delhi,Chinese,4.3,648,1282,27,1,10,1994,27.43446306427338,82.6585472460293
1762,Royal Treat,Hyderabad,Bakery,4.6,1234,327,29,0,0,144,27.56682951044651,80.1353611613748
1763,Urban Bites,Hyderabad,South Indian,4.3,3715,399,20,0,40,231,21.068462426869303,81.4916121775919
1764,Café Delight,Bangalore,South Indian,5.0,3920,914,47,0,20,1412,17.763268552021522,75.75074062953888
1765,The Hunger Spot,Chennai,Italian,3.2,4255,816,21,0,10,964,27.439855916472183,73.66418314776644
1766,The Hunger Spot,Chennai,Italian,4.7,1559,1052,47,1,0,939,25.307495008600107,78.35240998147931
1767,The Hunger Spot,Pune,Italian,4.4,4155,240,43,0,0,1309,22.13507946287778,80.067446416133
1768,Tasty Point,Bangalore,Chinese,3.4,1515,488,52,0,20,154,26.06939113302274,86.93406186234216
1769,Tasty Point,Kolkata,South Indian,4.3,4440,318,51,1,0,1927,20.095402864676494,79.25745641765837
1770,Masala Magic,Bangalore,Fast Food,2.8,1385,1312,58,0,0,804,14.583897871755871,79.56913255423785
1771,Masala Magic,Chennai,Chinese,4.5,677,727,46,0,0,809,27.717986101163852,83.32736998674635
1772,Royal Treat,Hyderabad,North Indian,3.8,2384,1357,17,0,10,334,21.290712524861743,76.02586458145869
1773,Urban Bites,Bangalore,Seafood,3.2,4100,929,34,0,20,319,23.855119781799804,86.39757789146694
1774,Food Junction,Pune,Seafood,4.1,1025,319,28,0,20,1822,19.037447456820512,79.47119929478997
1775,Food Junction,Bangalore,Bakery,4.1,345,511,42,0,30,1341,14.958290205245264,87.3202770527993
1776,Café Delight,Pune,Seafood,3.0,4771,393,52,0,0,298,17.122920539689478,77.03178685952703
1777,The Hunger Spot,Kolkata,Italian,2.6,90,287,18,0,20,393,13.494394810099523,80.06324126327806
1778,Urban Bites,Bangalore,South Indian,3.6,2144,1201,29,0,0,1999,14.192515670344406,84.93931450931787
1779,The Chef House,Pune,Seafood,3.9,1809,668,31,1,10,745,16.05821388601867,81.47245802681982
1780,Tasty Point,Bangalore,Bakery,4.7,267,482,51,1,10,1531,21.720076983309436,83.11542972420138
1781,Flavour Town,Kolkata,Seafood,4.8,194,1114,38,0,0,81,28.586867317977223,77.17886232924903
1782,Spice Hub,Bangalore,Mughlai,3.8,132,1490,52,1,0,898,26.215200615492147,77.92396339925564
1783,Royal Treat,Delhi,Chinese,4.4,4710,712,56,0,30,1097,14.165286144179367,80.71877042582975
1784,The Hunger Spot,Pune,North Indian,3.6,3524,575,55,0,0,357,26.193264379433536,75.95868555687694
1785,The Hunger Spot,Kolkata,Mughlai,4.4,1404,1309,50,0,10,1418,21.327349799525216,74.77037627343633
1786,The Hunger Spot,Pune,Chinese,3.0,2362,790,55,0,30,896,23.299143131871652,85.96331742819866
1787,Tasty Point,Pune,Chinese,3.4,3229,858,22,0,10,493,14.863274949521054,84.88772780906456
1788,Tasty Point,Mumbai,Fast Food,4.1,1318,1440,17,0,20,131,19.08749961099059,87.34008839491482
1789,Spice Hub,Kolkata,Seafood,2.5,3954,256,44,0,30,1009,26.85753526644872,81.9502081902581
1790,The Chef House,Bangalore,Bakery,4.3,1951,709,36,0,0,1312,19.563313501791214,79.35613847806974
1791,Urban Bites,Pune,Fast Food,4.6,500,287,47,1,0,343,14.8211042937179,74.40712784987609
1792,The Hunger Spot,Chennai,Chinese,3.5,1064,764,39,0,20,638,17.74609704102918,86.06729246217355
1793,Food Junction,Mumbai,Seafood,3.6,711,196,44,0,20,814,16.322163553849798,79.91764345476004
1794,Masala Magic,Delhi,North Indian,4.6,2944,517,51,1,0,902,23.721662937504846,81.55368775296019
1795,Food Junction,Pune,South Indian,4.4,4705,155,17,0,0,1723,27.28534145371212,77.69096396012452
1796,Café Delight,Pune,South Indian,3.2,1144,672,18,0,0,1629,24.46249033273913,80.97241785413439
1797,Food Junction,Mumbai,Seafood,3.3,89,678,43,0,30,767,26.213557753431793,84.99533603880712
1798,Café Delight,Bangalore,Mughlai,4.2,845,1445,46,1,10,1647,25.612500837723253,83.9112521173414
1799,Flavour Town,Chennai,Bakery,3.9,661,215,37,1,30,1128,13.032208418955378,88.22719321634165
1800,Masala Magic,Delhi,Italian,2.9,426,569,33,0,40,391,14.7774862069345,80.53212391897635
1801,Food Junction,Pune,Italian,3.3,3690,1083,29,0,20,1118,19.5317274711066,81.06331583729595
1802,Flavour Town,Bangalore,South Indian,4.7,3876,647,30,0,20,615,14.582225666886837,73.62252593046948
1803,Royal Treat,Kolkata,Chinese,4.2,755,480,37,0,0,1800,24.48546276654354,78.87437177128905
1804,Urban Bites,Chennai,Chinese,5.0,2012,917,54,1,0,527,13.915980161312884,87.1848274394195
1805,Flavour Town,Kolkata,Fast Food,4.4,249,1150,51,0,10,247,19.418245844653043,78.26742879492302
1806,Urban Bites,Chennai,Seafood,4.9,2903,1304,15,0,0,614,19.037398448751926,84.75134461275064
1807,Food Junction,Delhi,Bakery,3.0,1954,679,33,0,0,1437,21.440785938409217,88.0505508618261
1808,The Chef House,Hyderabad,Seafood,4.4,865,392,51,0,20,34,22.807101276558893,74.77883838314027
1809,Flavour Town,Chennai,Seafood,2.6,3525,499,49,1,10,1024,27.856606287354417,78.01029169728352
1810,Masala Magic,Hyderabad,Fast Food,4.2,2656,1190,44,1,20,832,17.111838303860374,80.20023739989048
1811,Food Junction,Kolkata,Italian,3.7,3204,884,31,0,0,200,23.389153369034727,76.50304984647032
1812,The Hunger Spot,Chennai,Seafood,3.4,4525,1031,53,1,0,1551,13.35784815661847,72.99400731937936
1813,Tasty Point,Delhi,South Indian,4.7,4814,512,40,0,10,357,12.816011322055347,80.11022463006012
1814,Flavour Town,Mumbai,Mughlai,4.6,2608,1383,27,0,40,1306,13.20319555612196,81.17121235235926
1815,Masala Magic,Delhi,Seafood,2.6,1363,1164,36,0,30,945,19.93769688309721,82.55677745424526
1816,Royal Treat,Delhi,Chinese,4.0,2045,674,37,0,0,97,21.624709108346458,85.70455551583338
1817,The Hunger Spot,Mumbai,Seafood,3.4,2890,980,58,0,0,248,12.898765180331084,76.7474637509919
1818,Royal Treat,Mumbai,South Indian,3.5,689,931,57,0,30,1788,19.102943493043337,73.75216267013683
1819,Food Junction,Bangalore,North Indian,4.6,496,569,47,0,0,1073,13.44962133226012,74.20142410653993
1820,Tasty Point,Chennai,South Indian,3.3,3630,935,41,0,0,393,23.187214538391295,80.55958812179323
1821,Flavour Town,Kolkata,North Indian,4.9,3660,282,49,0,0,174,22.836589303456776,87.18688907322466
1822,Flavour Town,Bangalore,Fast Food,2.9,4728,163,26,0,10,836,25.26852541105791,88.12248875100792
1823,The Chef House,Mumbai,Fast Food,4.2,1448,1217,23,0,10,1228,21.485547810760657,75.99880015239606
1824,The Chef House,Hyderabad,Italian,4.2,4324,444,48,1,0,467,22.70490227015148,75.17069127413461
1825,Food Junction,Kolkata,South Indian,3.1,1494,1277,28,0,20,888,17.242766761364106,78.31416023126172
1826,Food Junction,Hyderabad,South Indian,3.3,700,594,51,0,0,466,14.15871570869635,80.03667881756938
1827,Tasty Point,Delhi,North Indian,4.6,1022,1235,17,0,20,451,24.52316797542283,85.40581841458206
1828,The Chef House,Pune,Fast Food,4.4,4552,561,58,0,10,786,22.52862700062356,84.88386641298149
1829,Masala Magic,Delhi,North Indian,3.3,2357,779,58,0,10,1212,27.71947611844567,87.19359106386345
1830,Masala Magic,Delhi,Fast Food,3.8,3718,470,35,0,0,1124,28.528690882668247,86.18637152410008
1831,Tasty Point,Pune,North Indian,2.7,4480,1304,21,0,20,817,26.271816373396724,79.64516261870926
1832,Masala Magic,Chennai,Fast Food,3.0,1932,967,47,1,10,1253,28.471387567509183,73.09675619722478
1833,Café Delight,Mumbai,North Indian,3.7,647,1372,49,0,10,1302,23.094396117497457,76.49079701000433
1834,Urban Bites,Hyderabad,Mughlai,2.7,3018,1054,25,0,10,1007,14.261991667076703,82.31684917045709
1835,Tasty Point,Delhi,Fast Food,4.6,2243,185,59,0,20,568,14.228337372733645,80.62331224678474
1836,Tasty Point,Pune,Bakery,4.3,2135,940,46,0,0,1329,25.633204409554423,76.54649964956126
1837,Spice Hub,Bangalore,North Indian,4.9,3467,1389,36,0,0,1097,16.56608093073335,74.85294800897498
1838,The Hunger Spot,Delhi,South Indian,4.2,4299,735,56,0,0,488,13.769712494463281,76.16978928209656
1839,The Hunger Spot,Hyderabad,Italian,4.9,3184,455,33,0,20,388,20.309166215285,76.8520207177257
1840,Café Delight,Mumbai,Bakery,3.9,3698,1157,50,1,10,1767,17.802869106471288,86.32973429557082
1841,The Chef House,Delhi,Bakery,4.0,1409,1042,51,0,20,873,22.151571459952503,83.88008625018766
1842,Food Junction,Delhi,North Indian,4.9,2344,161,25,1,20,1143,22.342401444520323,81.41638634636467
1843,Food Junction,Chennai,Italian,4.1,1515,232,55,0,30,1640,23.63586591874742,73.12667993969477
1844,Royal Treat,Pune,South Indian,2.6,259,1205,27,0,0,1003,21.965432942152404,85.61066326480154
1845,Café Delight,Bangalore,Bakery,4.3,545,1259,42,0,0,744,18.8565969475104,81.41843265587181
1846,Tasty Point,Bangalore,South Indian,4.8,3542,1106,29,0,30,1946,13.176300519610923,82.58651079257305
1847,Café Delight,Kolkata,Fast Food,4.5,3559,862,27,0,0,1819,27.19090664316432,73.82408824783835
1848,Café Delight,Mumbai,Seafood,4.0,467,1429,57,1,10,1001,17.998055504140247,85.51166075824399
1849,Café Delight,Kolkata,Mughlai,4.2,2748,390,47,0,0,617,20.86369414267262,85.77963852677318
1850,The Hunger Spot,Hyderabad,Seafood,5.0,3379,1047,22,1,30,1618,21.655307612109752,86.58013533697435
1851,Café Delight,Mumbai,Seafood,2.7,4145,1045,46,1,10,1490,17.80616166235619,81.03819609082885
1852,Urban Bites,Delhi,Italian,4.2,3706,1056,51,0,0,1235,17.704847206683347,78.94709404193358
1853,Food Junction,Delhi,Mughlai,3.2,3421,905,18,0,20,433,16.94769821873691,73.93952277829783
1854,Royal Treat,Bangalore,Chinese,4.1,4079,1174,32,0,0,1525,16.66931817578912,75.82460698658971
1855,Urban Bites,Hyderabad,Fast Food,4.0,3397,750,37,1,30,112,13.283292103159722,76.31887469100393
1856,Royal Treat,Pune,Italian,2.9,3195,431,43,1,0,1296,28.030842166546908,73.77796344170443
1857,Spice Hub,Hyderabad,North Indian,3.0,3248,800,16,0,20,1693,22.265207334573653,75.20825268623646
1858,Royal Treat,Delhi,Mughlai,4.1,270,748,27,0,0,984,14.51826544495176,86.63413495708657
1859,Food Junction,Pune,North Indian,2.8,1257,1128,30,0,30,580,22.21213888871401,81.30828001437422
1860,Food Junction,Hyderabad,South Indian,3.2,3343,1292,22,1,30,1676,16.492736759721364,84.72606404570223
1861,Café Delight,Hyderabad,Seafood,4.6,3332,1161,33,1,20,1082,17.73984461538327,77.09037174926331
1862,Flavour Town,Pune,Bakery,3.3,2583,1049,46,0,30,565,25.538574195437164,74.89973085675864
1863,Spice Hub,Delhi,Mughlai,3.7,135,1253,17,0,0,1401,26.884252099263644,78.62275976808415
1864,Tasty Point,Hyderabad,Chinese,4.9,1239,1043,46,0,30,797,23.927199899741474,85.17056896978303
1865,Masala Magic,Pune,North Indian,3.1,3221,1106,55,0,20,1052,27.62804556798872,77.43836839825292
1866,Royal Treat,Chennai,Italian,3.5,3143,368,35,1,30,207,27.189930315390917,75.9907443179293
1867,Flavour Town,Chennai,Mughlai,4.0,1316,876,39,0,20,627,21.563604904939506,73.14939490119126
1868,Café Delight,Delhi,Mughlai,4.4,2111,1158,31,0,0,664,27.234761884296233,82.53457465217708
1869,The Hunger Spot,Pune,Bakery,4.8,145,667,39,0,20,694,21.46546742377288,79.5988195899068
1870,Tasty Point,Chennai,Bakery,4.8,2387,961,47,0,0,158,14.457956585806738,76.83660590140724
1871,The Chef House,Pune,Italian,4.4,1469,651,45,0,20,317,25.988338941129864,80.90816480460558
1872,Flavour Town,Hyderabad,Bakery,3.1,4241,207,50,1,10,1123,14.886119185991383,83.72973438322072
1873,The Hunger Spot,Delhi,North Indian,2.6,822,963,37,0,0,1646,17.82376612810762,76.66048229553815
1874,Spice Hub,Chennai,Italian,3.5,861,763,58,0,40,1299,18.83870546012491,82.29682165474934
1875,Café Delight,Kolkata,Seafood,2.9,1754,575,39,0,30,1703,25.635846448581702,76.85838462512304
1876,Tasty Point,Hyderabad,Italian,4.3,1948,1032,58,0,30,198,14.12823312729787,88.19190953899992
1877,Tasty Point,Kolkata,South Indian,4.2,880,581,44,0,20,1300,19.874569288301924,84.22528822507293
1878,Tasty Point,Kolkata,Chinese,2.6,644,1369,27,0,20,237,19.743781395913878,82.20146706676358
1879,Spice Hub,Mumbai,Mughlai,4.6,678,1097,57,0,20,286,22.056347808288407,75.48835998938554
1880,Royal Treat,Mumbai,South Indian,3.1,1303,1084,43,0,0,1360,18.426513629446706,81.9477446794752
1881,The Chef House,Delhi,Chinese,3.6,3098,554,30,1,30,610,21.976883720828532,85.28711481924086
1882,Spice Hub,Chennai,Italian,4.2,278,641,52,0,30,698,28.4757190504422,84.29887512519328
1883,Masala Magic,Chennai,Mughlai,3.6,870,215,41,0,20,635,13.937632047845945,84.93719308953928
1884,The Chef House,Chennai,Bakery,3.6,491,1061,40,0,30,1859,26.70659246178584,77.75767368319862
1885,Food Junction,Pune,Chinese,2.7,3300,540,25,1,10,869,17.70720806532558,77.92091168096393
1886,Café Delight,Hyderabad,Italian,3.5,3400,232,51,0,10,1327,20.204891336034343,81.20658979186354
1887,Spice Hub,Chennai,Italian,4.4,1271,1152,17,0,40,1388,24.583767981008762,77.14706542602264
1888,The Hunger Spot,Hyderabad,South Indian,4.8,2342,630,40,0,10,746,27.269579768811667,74.56300484968058
1889,The Chef House,Delhi,South Indian,3.5,112,926,48,0,20,94,12.944300188231459,79.99350139628265
1890,Masala Magic,Kolkata,Bakery,3.6,3804,1402,47,1,0,756,23.328857161107976,72.8300171593758
1891,Food Junction,Chennai,Seafood,4.3,4897,934,29,1,20,355,13.905882200269291,84.6678294603395
1892,Royal Treat,Delhi,Fast Food,4.9,4344,1398,16,0,20,823,21.1582884548202,84.4951159406046
1893,The Hunger Spot,Chennai,North Indian,3.2,2702,1286,42,1,20,874,24.721185404232763,81.40988775456067
1894,The Chef House,Mumbai,Fast Food,3.6,3681,801,34,0,10,1625,15.495592846910647,84.46285631164723
1895,Café Delight,Bangalore,Fast Food,4.5,891,1358,52,0,0,382,24.94418112361705,82.54264085091347
1896,The Hunger Spot,Delhi,Mughlai,4.0,2245,1346,58,1,20,209,17.72165197099421,83.68030287689889
1897,Food Junction,Chennai,Seafood,2.8,4993,672,30,0,30,1515,22.50776298206807,73.80863101286053
1898,The Hunger Spot,Bangalore,Mughlai,4.1,3044,354,18,0,0,1149,23.262852515447285,86.54774115331941
1899,Urban Bites,Delhi,Bakery,3.0,4899,891,22,1,0,89,23.118793562451152,82.84532766532477
1900,Flavour Town,Pune,Mughlai,3.8,2587,468,58,0,0,541,13.094862260822428,82.32584071755873
1901,Royal Treat,Chennai,Chinese,3.8,685,1332,34,0,30,1257,15.221156723188095,78.84095903159482
1902,Food Junction,Pune,Bakery,4.7,2449,427,40,0,20,1002,26.413622776679524,73.23891243472568
1903,The Hunger Spot,Mumbai,Bakery,3.7,1691,1051,46,1,40,536,27.74349213426117,86.86280304782528
1904,Flavour Town,Chennai,Italian,3.2,1286,297,27,1,10,47,21.76231943157739,88.17637753973233
1905,Flavour Town,Kolkata,Italian,3.1,4777,927,19,0,10,1358,22.291844654550104,85.4014716412528
1906,The Hunger Spot,Mumbai,Italian,4.7,3257,1256,58,1,20,924,24.804986381942037,87.0746109523935
1907,Café Delight,Bangalore,North Indian,2.9,4944,568,56,1,0,1978,19.257074052528324,74.68693611806755
1908,Urban Bites,Delhi,Chinese,3.6,3658,687,27,0,0,1796,18.015459877377445,74.80733321847627
1909,Spice Hub,Hyderabad,Chinese,3.0,1322,541,55,1,10,1550,25.01440648367489,86.52185723658488
1910,Urban Bites,Mumbai,Italian,4.4,1083,1306,25,0,0,1279,13.249741945742139,73.6970924107946
1911,The Hunger Spot,Hyderabad,Fast Food,3.7,4109,1089,51,0,0,111,26.877005981181888,74.25397497675442
1912,Royal Treat,Hyderabad,North Indian,3.4,1664,391,46,0,0,1873,19.81035014420574,85.5428195026352
1913,Spice Hub,Delhi,Fast Food,3.4,3757,1148,59,0,0,1900,20.81723497715456,81.48880482731076
1914,Food Junction,Bangalore,South Indian,4.6,4098,1373,56,0,0,382,22.88502270685872,78.91094234540618
1915,Urban Bites,Delhi,Chinese,3.9,1903,1290,32,0,20,57,17.162733398461484,81.43379557992783
1916,The Hunger Spot,Chennai,Chinese,4.3,1295,1392,43,0,0,1774,22.298461114050355,86.50846402999022
1917,Urban Bites,Mumbai,Fast Food,4.7,544,1478,29,0,0,683,23.81931925491513,84.61126400945385
1918,Spice Hub,Hyderabad,North Indian,4.8,3457,392,34,0,0,723,14.675110053981523,83.58907452215888
1919,Masala Magic,Delhi,Chinese,3.3,1389,1465,58,1,10,1676,21.075485411356908,88.03941520395415
1920,The Chef House,Delhi,Fast Food,4.9,655,1125,50,1,20,510,18.03778016464881,80.93238553759208
1921,Urban Bites,Delhi,Bakery,2.6,33,1474,19,1,30,1726,21.661987838163355,72.89865556148389
1922,Food Junction,Mumbai,Bakery,3.4,4662,833,54,0,30,1153,13.138579171200504,79.49291288495196
1923,Food Junction,Bangalore,Mughlai,4.7,4461,737,51,1,0,163,24.60861766375757,74.3065222970387
1924,Tasty Point,Kolkata,North Indian,3.2,4975,1382,47,0,0,1621,15.477631622292758,74.61667902841181
1925,Urban Bites,Delhi,Fast Food,3.2,4680,1487,32,0,0,853,23.76125246771199,76.77645422783696
1926,The Chef House,Mumbai,Mughlai,3.3,4134,766,33,0,40,1240,25.024157103228774,78.7493283324516
1927,Café Delight,Hyderabad,Bakery,4.0,374,175,46,0,20,1089,24.76653067985676,80.31295349325669
1928,Flavour Town,Chennai,North Indian,3.6,2665,1012,56,1,0,1192,25.798283303881846,75.4491930232792
1929,The Chef House,Kolkata,Seafood,4.3,418,228,36,0,0,1615,17.6931479037856,77.66283791547282
1930,Flavour Town,Pune,Mughlai,4.7,1324,1161,55,0,10,157,28.177099328831147,77.1140150033748
1931,Flavour Town,Kolkata,Seafood,4.2,228,277,15,1,0,509,13.178708984631692,78.4978602492689
1932,Masala Magic,Kolkata,Italian,3.0,4713,562,39,0,30,421,20.451081528226716,74.4846526535099
1933,Tasty Point,Mumbai,North Indian,4.8,1549,286,34,1,10,621,17.0975305196425,78.99851892194239
