api_provider,endpoint_type,auth_method,app_category,region,daily_requests,avg_latency_ms,error_rate,payload_size_kb,success_rate,peak_hour_calls,retry_count
AWS,embeddings,OAuth,web_app,ap-south-1,1270,323.172808615229,0.10352563408277493,45.97730967126513,0.9739697905634659,84,1
AWS,embeddings,JWT,backend_service,us-west-2,1189,259.8421086510416,0.05517655695471826,7.265091936214879,0.9394755331567344,88,1
AWS,storage,OAuth,mobile_app,us-east-1,1244,309.68915763762806,0.1425058147460146,57.68171439326518,0.9222579910383394,71,0
Stripe,auth,IAM_Role,data_pipeline,us-west-2,1202,321.02306675244665,0.04025323146375739,57.38677003427575,0.9218154001357073,66,2
OpenAI,embeddings,API_Key,web_app,us-west-2,1222,362.51099038001496,0.10493789339728467,37.55721412660681,0.9281182389037734,72,1
OpenAI,auth,API_Key,backend_service,us-west-2,1155,165.7595264844991,0.20245933219425055,22.83874404862386,0.9950056607579906,91,2
Stripe,storage,OAuth,backend_service,us-west-2,1156,228.65311012946913,0.06794623563027101,20.489250300524855,0.9663445880350983,79,1
Stripe,auth,API_Key,data_pipeline,eu-central-1,1217,330.06245948540436,0.03940004611686539,40.640609592758835,0.9672971969784712,82,2
AWS,embeddings,OAuth,mobile_app,us-west-2,1200,227.33673126239137,0.034817199944060795,61.52709467917263,0.9230157866057427,76,0
OpenAI,auth,API_Key,web_app,us-west-2,1186,183.58979092610673,0.08018209103372453,4.701001663494816,0.981297437219456,83,2
Stripe,payments,JWT,web_app,us-west-2,1169,316.3904201439748,0.06601617239018723,5.430776528197758,0.9320576059985181,91,2
AWS,compute,OAuth,web_app,us-east-1,1236,221.16474012944258,0.08331436946891273,25.748186974132018,0.9206642553221177,73,2
OpenAI,auth,OAuth,backend_service,eu-central-1,1150,255.41480708065586,0.2163323153529271,50.3912639777094,0.9959667461528248,68,0
AWS,chat_completion,OAuth,data_pipeline,eu-central-1,1219,307.4446004608079,0.03346047782288932,28.440314676896886,0.9734903193055897,77,3
OpenAI,payments,API_Key,web_app,eu-central-1,1143,273.4169006909613,0.12580945460711385,37.92752152785206,0.9215877852072996,86,2
Stripe,storage,API_Key,mobile_app,ap-south-1,1129,407.56979557145917,0.17574612524150562,18.355240327537096,0.9983387653535797,69,0
Stripe,embeddings,JWT,mobile_app,us-east-1,1176,240.99069614930295,0.06648886126363278,3.9986356653382717,0.9479966690815511,88,1
OpenAI,chat_completion,OAuth,web_app,ap-south-1,1183,239.98939781646658,0.1550111788979532,58.737526014414954,0.9479798039749553,79,3
Stripe,auth,JWT,backend_service,us-east-1,1258,166.9055761659009,0.1384411403218967,52.70290443954026,0.920562602020441,80,1
AWS,auth,API_Key,data_pipeline,us-east-1,1170,365.2642781851519,0.10618720196404437,88.89501583378346,0.9865616667954462,90,1
AWS,compute,API_Key,data_pipeline,eu-central-1,1203,191.52932704072424,0.05116861361664452,67.15858854535438,0.956673665099985,85,8
AWS,compute,OAuth,web_app,us-west-2,1205,294.1350635236026,0.040957656609275236,23.212151034351265,0.9882208724339736,79,4
AWS,payments,JWT,web_app,us-west-2,1219,157.68086358799385,0.10992382376923793,88.35599946934038,0.9488869203830076,65,2
OpenAI,embeddings,JWT,data_pipeline,ap-south-1,1224,224.74235137997138,0.20839664273532787,13.47491172843548,0.9275192503945088,88,3
Stripe,auth,API_Key,web_app,eu-central-1,1167,215.98549113202247,0.01261073433750197,51.61195351205287,0.9668583203047596,89,2
Stripe,embeddings,JWT,data_pipeline,us-east-1,1275,187.44942400973804,0.11975670409988484,31.55782511160475,0.9939577464382009,81,5
AWS,payments,OAuth,backend_service,ap-south-1,1210,231.91491339105264,0.11155901398886527,31.73601255784325,0.9481520705001525,84,2
AWS,chat_completion,IAM_Role,mobile_app,eu-central-1,1230,233.5789531616853,0.06618429492549276,36.86167223574267,0.9281645775008788,89,2
OpenAI,payments,JWT,mobile_app,us-west-2,1201,157.370009658107,0.13907560029644753,44.917415089721416,0.9343466657347339,68,3
OpenAI,embeddings,OAuth,mobile_app,us-east-1,1192,195.19982554196335,0.06109507741189209,17.37304854224941,0.9363983459093509,59,1
AWS,payments,IAM_Role,data_pipeline,ap-south-1,1233,259.77483560778165,0.059421263842200645,97.88737513923536,0.9313124233255143,77,1
OpenAI,storage,API_Key,web_app,us-east-1,1129,306.08144150184495,0.013899212807286121,6.250710109379241,0.9237720358468557,62,0
AWS,embeddings,JWT,web_app,us-east-1,1224,335.5686899252038,0.05953537021590508,33.667663805496815,0.9707142797453145,64,1
OpenAI,chat_completion,OAuth,data_pipeline,ap-south-1,1209,298.6642890030927,0.2028747728627962,66.49077271151508,0.960192191330961,88,2
AWS,storage,OAuth,data_pipeline,ap-south-1,1179,352.55474639197257,0.10086814046518425,14.015361814004546,0.9497929458871035,86,3
AWS,payments,OAuth,mobile_app,us-east-1,1185,165.63217317384647,0.10732308505399411,29.90585591591133,0.9518520080623941,70,1
Stripe,chat_completion,OAuth,mobile_app,eu-central-1,1230,330.7784033928343,0.08205670649586332,45.485068257903706,0.923030558855457,88,3
Stripe,storage,IAM_Role,web_app,us-east-1,1235,310.99454894570164,0.12311797759282486,47.85816650792225,0.9744371415935952,101,2
OpenAI,embeddings,IAM_Role,data_pipeline,us-west-2,1175,331.6667368033439,0.12007146140848061,149.41119094860838,0.9748659901550186,81,1
OpenAI,chat_completion,API_Key,mobile_app,us-east-1,1163,191.90695755935786,0.1502906466170743,28.636324876284405,0.9768087177000021,70,2
Stripe,auth,IAM_Role,mobile_app,ap-south-1,1198,273.0843542984215,0.0796237609675088,25.744891099567543,0.9680267752294212,77,2
AWS,compute,JWT,backend_service,eu-central-1,1192,264.34703711667856,0.07283444513168541,36.632079331392234,0.953989311546302,88,3
OpenAI,payments,API_Key,web_app,us-east-1,1158,258.2246382803961,0.11884090178716793,48.24686792413772,0.9952921558487772,79,2
AWS,storage,JWT,web_app,us-east-1,1198,394.78716525724855,0.18061225954948246,62.558612115165715,0.9623496667316136,76,3
Stripe,embeddings,IAM_Role,data_pipeline,ap-south-1,1213,191.8926476742054,0.10790865876924886,85.85329052181707,0.9904349636954033,80,1
OpenAI,chat_completion,OAuth,data_pipeline,us-west-2,1202,268.27134341311705,0.23982698318138723,40.13949453259089,0.9892669541305157,92,0
AWS,auth,OAuth,web_app,eu-central-1,1234,172.84826352407754,0.06067041554798418,26.628979233026048,0.9689426308168955,96,0
AWS,auth,OAuth,web_app,us-west-2,1212,76.25743983708227,0.015602106073014689,33.210474205513705,0.9450147203206846,72,3
AWS,chat_completion,API_Key,web_app,ap-south-1,1197,161.90115084988759,0.03450643449481153,10.782482829823296,0.9809100047514026,81,2
Stripe,embeddings,API_Key,mobile_app,us-west-2,1151,247.43125967265613,0.0947438334686834,50.434476605122605,0.9279543087717788,70,1
AWS,payments,IAM_Role,backend_service,us-east-1,1154,337.610017520097,0.0808726846253771,80.11872455235911,0.9914660353723176,72,2
Stripe,chat_completion,JWT,backend_service,ap-south-1,1183,178.30111485602657,0.021377344058153672,7.744487273373807,0.9244492675748073,77,7
OpenAI,auth,OAuth,data_pipeline,us-west-2,1203,265.13758756553915,0.11020078785572478,111.88977900814956,0.971594818531899,81,1
OpenAI,payments,OAuth,mobile_app,ap-south-1,1197,417.628187530956,0.1321486206780911,25.012452479252122,0.9863562134233316,86,2
OpenAI,chat_completion,JWT,backend_service,us-west-2,1140,230.06529408642712,0.03640835318516235,69.69156071062226,0.9408227150281353,75,1
Stripe,embeddings,JWT,web_app,us-west-2,1156,314.4297251730737,0.0824585847787526,65.61931171126913,0.9956850455948826,83,2
AWS,compute,OAuth,data_pipeline,ap-south-1,1272,315.9238872432808,0.09529813831239817,84.57378572642557,0.9805452045436486,97,3
Stripe,payments,API_Key,backend_service,ap-south-1,1149,238.72298519440818,0.14056038943043417,9.472424155504138,0.9884701607213116,78,2
OpenAI,compute,IAM_Role,data_pipeline,ap-south-1,1134,135.65613990274198,0.147550779701369,36.63743730911318,0.9352060640000336,80,2
AWS,embeddings,OAuth,backend_service,us-west-2,1175,152.88094843717568,0.16449527490669685,42.93258990524075,0.9763320946953065,82,1
Stripe,storage,IAM_Role,web_app,eu-central-1,1230,200.2733524725325,0.05944801434535501,54.91561949527076,0.9502863395965087,100,3
Stripe,payments,API_Key,data_pipeline,us-east-1,1214,322.3657203153416,0.1071844719965769,44.75101769115072,0.9822524154849511,71,1
Stripe,compute,OAuth,data_pipeline,us-west-2,1277,258.23058360032593,0.22658555331944732,22.387649546144136,0.9606640622344187,73,3
OpenAI,payments,JWT,web_app,ap-south-1,1182,328.30816197913157,0.027275694542908638,37.730654565928155,0.9444102752865932,87,0
OpenAI,payments,API_Key,data_pipeline,us-east-1,1211,217.89210351962294,0.10598074003232007,58.45879540569962,0.947712470280879,75,4
Stripe,compute,API_Key,mobile_app,ap-south-1,1246,428.47437843718046,0.1031464090482602,12.716334985858442,0.9408733442266062,85,3
OpenAI,compute,IAM_Role,data_pipeline,eu-central-1,1188,346.0676517888927,0.037521415627771046,106.17729120026485,0.9345049525561917,95,1
OpenAI,embeddings,JWT,data_pipeline,us-east-1,1243,308.88134314166365,0.04098654522782536,42.97506443773773,0.9893916931062365,89,2
AWS,auth,API_Key,web_app,ap-south-1,1222,223.60857142788424,0.13436904932650862,31.18164742041944,0.944087763143249,77,4
OpenAI,chat_completion,OAuth,mobile_app,ap-south-1,1262,317.30401094331006,0.06015701546017586,39.53702950705373,0.9622720008443912,82,3
OpenAI,chat_completion,OAuth,mobile_app,eu-central-1,1141,191.83239537830056,0.1067431297572416,36.22220895781839,0.9470201101529189,53,2
OpenAI,compute,API_Key,web_app,ap-south-1,1198,265.96466196391964,0.0495903299709314,91.38084672815943,0.9366144734568471,60,3
Stripe,chat_completion,OAuth,backend_service,eu-central-1,1187,358.9953098804601,0.13628458955654685,109.4978700387988,0.9654396822867085,87,3
AWS,compute,OAuth,web_app,eu-central-1,1228,205.14365299530402,0.06782376691676395,33.96953350189061,0.9798006842245319,67,0
OpenAI,chat_completion,OAuth,web_app,us-east-1,1151,161.49967645951168,0.03747362909254074,43.20163033370579,0.9922437293616635,86,1
AWS,auth,IAM_Role,web_app,us-west-2,1183,299.82630507020673,0.13544854694953565,12.249656922804705,0.933912327663178,91,2
OpenAI,embeddings,IAM_Role,mobile_app,eu-central-1,1214,111.31328428405169,0.03940803722345841,24.805870780714226,0.9526509380630049,67,4
OpenAI,embeddings,IAM_Role,web_app,eu-central-1,1161,324.7366759582719,0.0751049367857572,93.21137483107728,0.9779600634478425,63,0
Stripe,compute,IAM_Role,data_pipeline,eu-central-1,1170,244.8158267208827,0.13086964846244048,69.24669392511669,0.9596242445163922,95,0
AWS,compute,API_Key,data_pipeline,eu-central-1,1150,213.35073751661346,0.018670086482328225,24.002619405705236,0.9310413316417742,86,0
Stripe,chat_completion,JWT,mobile_app,us-west-2,1195,246.96991867879728,0.11476619446346734,7.010453095895527,0.9267454815356676,63,1
Stripe,chat_completion,OAuth,web_app,us-east-1,1181,316.0917021762282,0.04675837379038988,8.71601086571938,0.9843677618527894,75,3
AWS,auth,API_Key,backend_service,us-east-1,1289,330.0971364446896,0.07542928221438072,37.73066870210224,0.991447346192583,76,1
OpenAI,chat_completion,JWT,mobile_app,ap-south-1,1271,266.7116019970837,0.08746245717609229,10.642938145637581,0.9865865049227667,85,3
AWS,auth,IAM_Role,backend_service,us-east-1,1184,266.80936425103135,0.06559947568307545,31.396731685599896,0.9725819051177957,90,1
AWS,storage,IAM_Role,backend_service,eu-central-1,1255,343.80240361056326,0.05767091736744835,47.58626042773081,0.9390785870377932,98,2
Stripe,embeddings,IAM_Role,backend_service,ap-south-1,1178,165.41416434483176,0.034300103622931406,21.44760851817695,0.9670259461115055,80,4
Stripe,compute,IAM_Role,mobile_app,eu-central-1,1233,314.2135036357531,0.08665926255486997,81.42804773760587,0.9330026287684599,75,2
OpenAI,storage,IAM_Role,mobile_app,ap-south-1,1149,263.3922957838674,0.10664403418292571,15.546887502139164,0.9607466396985654,66,1
Stripe,embeddings,JWT,data_pipeline,us-west-2,1201,145.8335413686911,0.17463786721340277,20.75281319192537,0.9374949657921045,81,3
AWS,payments,API_Key,data_pipeline,us-east-1,1215,158.2461857760602,0.026660793434926684,61.55065834596982,0.9556040503394436,74,1
Stripe,storage,OAuth,web_app,ap-south-1,1194,271.8907959473621,0.0761421126206068,42.899479161187784,0.9937003557651843,83,1
AWS,payments,JWT,backend_service,eu-central-1,1223,256.0307631415091,0.15602490545473785,78.43842012408304,0.9271172724034225,67,0
OpenAI,storage,JWT,web_app,us-west-2,1178,254.00391929943834,0.017765015475746194,59.094917162734575,0.9590350787365229,73,4
Stripe,compute,OAuth,mobile_app,ap-south-1,1144,414.60585124836496,0.04696638535355654,36.698466757169776,0.9972048858869438,70,0
AWS,storage,API_Key,backend_service,us-west-2,1143,313.0146994635905,0.0719571056830308,24.502444093763536,0.9294852224417629,85,3
OpenAI,auth,IAM_Role,data_pipeline,ap-south-1,1211,392.83510310805843,0.10167885431718288,2.730563359682004,0.9707329445915768,83,1
OpenAI,payments,JWT,web_app,us-west-2,1172,286.8643285273596,0.07486580347194279,37.91434546748302,0.9885954997408009,95,4
AWS,compute,JWT,web_app,us-east-1,1185,90.5134958492844,0.014017926058011132,25.260411608212333,0.9468374319910295,91,4
AWS,storage,JWT,web_app,eu-central-1,1156,248.991703194788,0.14130523358253091,41.35443294590751,0.9571195448168252,73,3
OpenAI,payments,OAuth,web_app,us-east-1,1122,168.55916760692992,0.05461528637313713,49.04948792593814,0.9983626903978716,92,4
Stripe,payments,IAM_Role,mobile_app,us-east-1,1243,288.11393002248894,0.26813751613627484,57.64451688403114,0.9397123239612989,78,4
AWS,compute,API_Key,web_app,eu-central-1,1221,233.17374424796793,0.11128205841014982,36.46818928818551,0.9662297046868268,90,3
Stripe,compute,JWT,data_pipeline,eu-central-1,1193,332.86737353907546,0.11400709345385575,101.38777605060943,0.9817759037093623,73,3
Stripe,auth,OAuth,mobile_app,us-west-2,1239,142.80774870490643,0.0321355885422517,37.57828157877669,0.9348502529827546,77,1
OpenAI,compute,API_Key,data_pipeline,us-west-2,1146,290.1981644912896,0.04690587149392737,25.927895706959085,0.9763951515547155,90,1
OpenAI,auth,JWT,web_app,us-west-2,1154,117.16598034299221,0.16313269852828013,22.398997994120666,0.9341595670373475,91,3
OpenAI,auth,IAM_Role,backend_service,eu-central-1,1182,283.37286323340595,0.1049139589737391,52.31934520678421,0.99032515614341,87,0
Stripe,storage,OAuth,mobile_app,eu-central-1,1179,215.7865274384169,0.10928816438472366,50.00840541915025,0.9499998652685365,85,3
AWS,compute,JWT,web_app,ap-south-1,1163,202.62389290590102,0.04665185792456711,22.60533821336352,0.9957664989751275,94,3
AWS,embeddings,JWT,backend_service,ap-south-1,1202,248.21999548718216,0.0506372979203377,59.81407196066034,0.974757910528081,79,3
AWS,payments,API_Key,web_app,us-east-1,1257,262.50262964357114,0.04594154189529394,54.97373270720217,0.9449444416038288,87,3
AWS,embeddings,API_Key,web_app,ap-south-1,1172,199.20534163896636,0.02070905019991362,59.11872555960543,0.9684913525018531,61,0
AWS,compute,IAM_Role,backend_service,us-east-1,1167,218.05381994984444,0.009909068827194138,47.16743082164511,0.9928568999248397,85,2
AWS,embeddings,OAuth,data_pipeline,us-west-2,1175,224.69446083833407,0.14143873760883294,32.918822540076405,0.9569363737065981,73,2
AWS,storage,IAM_Role,mobile_app,ap-south-1,1217,203.61569117082666,0.11482819480011885,15.291027213428716,0.9281837196334424,80,4
Stripe,auth,OAuth,data_pipeline,us-west-2,1191,188.83189197209902,0.07746044529735412,39.2864022788611,0.9781300947616531,71,2
OpenAI,embeddings,IAM_Role,data_pipeline,us-west-2,1178,339.53438155749984,0.19255184129430925,32.13736762625251,0.9861826846030262,92,2
AWS,compute,IAM_Role,web_app,us-east-1,1229,216.13475979098587,0.12355781214458643,20.676458962538558,0.9798023576943623,85,0
OpenAI,payments,OAuth,data_pipeline,ap-south-1,1235,219.6551229733575,0.05905324843989573,13.788382849326295,0.9716716915153951,66,0
AWS,storage,API_Key,data_pipeline,us-west-2,1249,340.1857286930515,0.18298785076986387,115.14850067647279,0.9892186769181197,80,4
Stripe,embeddings,OAuth,backend_service,us-west-2,1207,277.3718946727001,0.24422046201369216,31.576309600096494,0.935014682356475,71,2
OpenAI,chat_completion,IAM_Role,web_app,eu-central-1,1163,412.03061375627027,0.05990596921318082,46.95804386954862,0.9729438930919545,64,2
Stripe,storage,IAM_Role,data_pipeline,us-west-2,1192,151.89498061789544,0.3150813204252128,21.443944813976717,0.9806173139865392,79,3
AWS,storage,API_Key,data_pipeline,us-west-2,1184,307.3804201768779,0.037776178096350976,57.05352168050909,0.9852671140882336,76,3
OpenAI,embeddings,JWT,mobile_app,us-east-1,1207,198.85167600090173,0.1336244924405111,34.64023495211448,0.9656861589545809,64,1
OpenAI,embeddings,API_Key,data_pipeline,us-east-1,1181,417.0962405505635,0.03349961943675392,14.723688193694587,0.9969502342837075,70,2
AWS,storage,OAuth,backend_service,eu-central-1,1144,223.41606336203833,0.04889920503770983,14.058664004208989,0.9408194999601713,81,1
Stripe,payments,API_Key,backend_service,eu-central-1,1170,340.9814743749306,0.15440264243815355,49.65990603968809,0.9309857774461253,86,3
Stripe,chat_completion,OAuth,data_pipeline,us-east-1,1177,334.68199451975795,0.1577915183190922,9.076411904699954,0.9875594123502246,90,2
Stripe,compute,IAM_Role,backend_service,ap-south-1,1161,12.702341707810064,0.1458500034662319,7.632460134963608,0.9720516282013131,80,1
AWS,chat_completion,JWT,web_app,us-west-2,1156,180.6063750889739,0.028513909974383793,43.9710769800793,0.9385218888241702,69,2
AWS,storage,OAuth,mobile_app,us-west-2,1163,262.2047624222934,0.03376944223360156,93.37921880175455,0.9479517864482877,77,0
AWS,storage,API_Key,web_app,eu-central-1,1188,167.90412547149236,0.029958845966549283,12.305586414939683,0.9374925748226405,79,3
Stripe,auth,API_Key,web_app,us-east-1,1200,310.338135202052,0.053173039538908125,19.110367802302246,0.9269401153291764,76,0
AWS,storage,IAM_Role,data_pipeline,eu-central-1,1183,356.69129495303406,0.1285872915405444,30.58643043817765,0.9555965176814679,85,2
OpenAI,payments,OAuth,mobile_app,us-west-2,1191,210.84031677118426,0.08288688127575902,29.822176756192572,0.9832021784763859,69,2
