date,day,month,day_of_week,weekend,time,hour,time_period,rush_hour,booking_status,vehicle_type,pickup_location,drop_location,booking_value,booking_val_per_km,ride_distance,High_value_booking,long_ride,payment_method
2024-02-04,4,2,6,1,1900-01-01 21:41:52,21,,0,Completed,Uber_Xl,New_Colony,Badarpur,370.0,7.577309031333197,48.83,0,1,Upi
2024-08-20,20,8,1,0,1900-01-01 19:32:40,19,,1,Cancelled_By_Customer,Uber_Xl,Dlf_City_Court,Green_Park,,,,0,0,No_Payment
2024-11-06,6,11,2,0,1900-01-01 02:47:14,2,,0,Completed,Go_Mini,Bhikaji_Cama_Place,Khandsa,490.0,46.88995215311005,10.45,1,0,Cash
2024-03-22,22,3,4,0,1900-01-01 12:07:14,12,,0,Completed,Ebike,Azadpur,Paschim_Vihar,96.0,8.579088471849866,11.19,0,0,Upi
2024-03-02,2,3,5,1,1900-01-01 12:08:10,12,,0,Incomplete,Premier_Sedan,Khan_Market,Ghaziabad,515.0,110.27837259100643,4.67,1,0,Credit_Card
2024-02-08,8,2,3,0,1900-01-01 07:53:42,7,,0,Completed,Auto,Rohini,Ito,621.0,30.45610593428151,20.39,1,0,Upi
2024-03-23,23,3,5,1,1900-01-01 15:19:45,15,,1,Completed,Go_Sedan,Madipur,Uttam_Nagar,189.0,5.810021518598217,32.53,0,0,Credit_Card
2024-03-21,21,3,3,0,1900-01-01 20:06:54,20,,1,Incomplete,Auto,Basai_Dhankot,Chirag_Delhi,496.0,94.47619047619048,5.25,1,0,Cash
2024-01-23,23,1,1,0,1900-01-01 15:45:53,15,,1,Completed,Bike,Bhiwadi,Nehru_Place,951.0,22.38173687926571,42.49,0,1,Cash
2024-10-09,9,10,2,0,1900-01-01 10:21:48,10,,0,Completed,Ebike,Udyog_Bhawan,Pataudi_Chowk,480.0,21.4190093708166,22.41,0,0,Uber_Wallet
2024-04-26,26,4,4,0,1900-01-01 07:22:56,7,,0,Cancelled_By_Driver,Bike,Rajiv_Nagar,Ardee_City,,,,0,0,No_Payment
2024-01-26,26,1,4,0,1900-01-01 20:12:14,20,,1,Completed,Go_Sedan,Kanhaiya_Nagar,Panipat,880.0,73.8255033557047,11.92,1,0,Cash
2024-06-13,13,6,3,0,1900-01-01 09:19:52,9,,0,Cancelled_By_Customer,Auto,Dwarka_Sector_21,Hauz_Khas,,,,0,0,No_Payment
2024-03-17,17,3,6,1,1900-01-01 10:52:35,10,,0,Completed,Auto,Indraprastha,Ghaziabad,1519.0,38.26196473551637,39.7,1,0,Credit_Card
2024-12-19,19,12,3,0,1900-01-01 05:41:09,5,,0,No_Driver_Found,Auto,Aiims,Moolchand,,,,0,0,No_Payment
2024-03-15,15,3,4,0,1900-01-01 08:03:06,8,,0,Completed,Premier_Sedan,Dlf_Phase_3,Noida_Sector_18,341.0,100.0,3.41,1,0,Upi
2024-05-15,15,5,2,0,1900-01-01 09:11:15,9,,0,Cancelled_By_Driver,Ebike,Inderlok,Noida_Sector_18,,,,0,0,No_Payment
2024-09-02,2,9,0,0,1900-01-01 10:14:02,10,,0,Cancelled_By_Driver,Premier_Sedan,Kadarpur,Hauz_Rani,,,,0,0,No_Payment
2024-02-17,17,2,5,1,1900-01-01 21:23:10,21,,0,Completed,Auto,Rohini,Karkarduma,104.0,2.152317880794702,48.32,0,1,Cash
2024-12-04,4,12,2,0,1900-01-01 16:44:58,16,,1,Cancelled_By_Customer,Bike,Ramesh_Nagar,Ignou_Road,,,,0,0,No_Payment
2024-11-14,14,11,3,0,1900-01-01 22:42:47,22,,0,Completed,Auto,Laxmi_Nagar,Dilshad_Garden,261.0,27.159209157127993,9.61,1,0,Upi
2024-10-11,11,10,4,0,1900-01-01 13:31:48,13,,0,Completed,Ebike,Botanical_Garden,Ashok_Park_Main,73.0,4.8960429242119385,14.91,0,0,Credit_Card
2024-05-08,8,5,2,0,1900-01-01 21:09:30,21,,0,Completed,Auto,Adarsh_Nagar,Greater_Kailash,578.0,76.15283267457181,7.59,1,0,Upi
2024-11-07,7,11,3,0,1900-01-01 22:03:55,22,,0,Completed,Go_Mini,Madipur,Mandi_House,396.0,12.86967825804355,30.77,0,0,Cash
2024-03-02,2,3,5,1,1900-01-01 08:29:57,8,,0,Completed,Go_Sedan,Ignou_Road,Udyog_Vihar,257.0,6.262183235867447,41.04,0,1,Uber_Wallet
2024-05-15,15,5,2,0,1900-01-01 18:08:01,18,,1,Completed,Go_Sedan,Noida_Film_City,Gurgaon_Sector_56,1380.0,137.04071499503476,10.07,1,0,Uber_Wallet
2024-05-24,24,5,4,0,1900-01-01 07:45:38,7,,0,Completed,Go_Sedan,Mehrauli,Greater_Noida,371.0,12.183908045977011,30.45,0,0,Cash
2024-03-19,19,3,1,0,1900-01-01 01:48:53,1,,0,No_Driver_Found,Auto,Kirti_Nagar,Hauz_Rani,,,,0,0,No_Payment
2024-12-27,27,12,4,0,1900-01-01 17:12:44,17,,1,Completed,Premier_Sedan,Kadarpur,Hero_Honda_Chowk,902.0,21.263554926921262,42.42,0,1,Uber_Wallet
2024-04-24,24,4,2,0,1900-01-01 11:13:05,11,,0,Cancelled_By_Driver,Go_Mini,Aiims,Ghitorni,,,,0,0,No_Payment
2024-10-12,12,10,5,1,1900-01-01 16:13:48,16,,1,Completed,Premier_Sedan,Civil_Lines_Gurgaon,Vatika_Chowk,85.0,7.548845470692718,11.26,0,0,Cash
2024-02-08,8,2,3,0,1900-01-01 17:37:21,17,,1,Completed,Auto,Malviya_Nagar,Meerut,377.0,7.750822368421052,48.64,0,1,Credit_Card
2024-09-03,3,9,1,0,1900-01-01 13:07:38,13,,0,Cancelled_By_Driver,Go_Sedan,Lok_Kalyan_Marg,Palam_Vihar,,,,0,0,No_Payment
2024-02-03,3,2,5,1,1900-01-01 17:19:48,17,,1,Completed,Auto,Dlf_City_Court,Patel_Chowk,405.0,15.606936416184972,25.95,0,0,Cash
2024-11-11,11,11,0,0,1900-01-01 21:18:07,21,,0,Incomplete,Auto,Bahadurgarh,Basai_Dhankot,483.0,50.89567966280295,9.49,1,0,Upi
2024-10-17,17,10,3,0,1900-01-01 09:36:56,9,,0,Completed,Auto,Huda_City_Centre,Karol_Bagh,498.0,43.37979094076655,11.48,1,0,Debit_Card
2024-08-26,26,8,0,0,1900-01-01 20:32:32,20,,1,Cancelled_By_Driver,Go_Sedan,Aya_Nagar,Faridabad_Sector_15,,,,0,0,No_Payment
2024-06-17,17,6,0,0,1900-01-01 19:29:41,19,,1,No_Driver_Found,Go_Mini,Badshahpur,Ashok_Park_Main,,,,0,0,No_Payment
2024-10-26,26,10,5,1,1900-01-01 15:48:53,15,,1,Cancelled_By_Driver,Go_Sedan,Model_Town,Laxmi_Nagar,,,,0,0,No_Payment
2024-06-19,19,6,2,0,1900-01-01 11:15:34,11,,0,Cancelled_By_Driver,Go_Sedan,Ambience_Mall,Subhash_Nagar,,,,0,0,No_Payment
2024-09-01,1,9,6,1,1900-01-01 20:10:33,20,,1,Completed,Ebike,Badshahpur,Saket,853.0,17.066826730692277,49.98,0,1,Upi
2024-09-17,17,9,1,0,1900-01-01 21:51:40,21,,0,Completed,Go_Sedan,Patel_Chowk,Mehrauli,800.0,20.576131687242796,38.88,0,0,Cash
2024-10-06,6,10,6,1,1900-01-01 07:39:23,7,,0,Completed,Premier_Sedan,Ashram,Udyog_Vihar,1191.0,37.511811023622045,31.75,1,0,Upi
2024-03-30,30,3,5,1,1900-01-01 13:04:17,13,,0,Completed,Auto,Udyog_Bhawan,Malviya_Nagar,1147.0,36.52866242038217,31.4,1,0,Upi
2024-10-12,12,10,5,1,1900-01-01 17:44:55,17,,1,Completed,Go_Sedan,Kanhaiya_Nagar,Shahdara,371.0,62.881355932203384,5.9,1,0,Cash
2024-06-26,26,6,2,0,1900-01-01 17:06:17,17,,1,Completed,Bike,Golf_Course_Road,Sohna_Road,408.0,38.20224719101124,10.68,1,0,Upi
2024-01-23,23,1,1,0,1900-01-01 09:12:31,9,,0,Incomplete,Go_Mini,Connaught_Place,Dwarka_Mor,830.0,61.16433308769344,13.57,1,0,Cash
2024-01-20,20,1,5,1,1900-01-01 17:22:29,17,,1,Completed,Go_Sedan,Govindpuri,Laxmi_Nagar,182.0,4.790734403790471,37.99,0,0,Cash
2024-07-25,25,7,3,0,1900-01-01 14:36:12,14,,1,No_Driver_Found,Bike,Laxmi_Nagar,Badshahpur,,,,0,0,No_Payment
2024-05-30,30,5,3,0,1900-01-01 06:41:15,6,,0,Completed,Go_Sedan,Ashok_Vihar,Connaught_Place,378.0,9.65270684371808,39.16,0,0,Upi
2024-12-23,23,12,0,0,1900-01-01 10:24:10,10,,0,Completed,Auto,Sultanpur,Rajouri_Garden,499.0,30.06024096385542,16.6,1,0,Cash
2024-03-22,22,3,4,0,1900-01-01 09:03:58,9,,0,Completed,Auto,Jhilmil,Rajiv_Chowk,484.0,9.807497467071935,49.35,0,1,Credit_Card
2024-08-26,26,8,0,0,1900-01-01 00:28:07,0,,0,Cancelled_By_Customer,Go_Sedan,Welcome,Seelampur,,,,0,0,No_Payment
2024-07-06,6,7,5,1,1900-01-01 21:17:23,21,,0,No_Driver_Found,Bike,Ignou_Road,Kaushambi,,,,0,0,No_Payment
2024-08-14,14,8,2,0,1900-01-01 17:14:54,17,,1,Completed,Auto,Shahdara,Uttam_Nagar,80.0,1.981178801386825,40.38,0,1,Credit_Card
2024-04-19,19,4,4,0,1900-01-01 11:22:25,11,,0,Completed,Auto,Ito,Narsinghpur,88.0,2.0749823154916296,42.41,0,1,Uber_Wallet
2024-09-18,18,9,2,0,1900-01-01 06:00:29,6,,0,Cancelled_By_Driver,Premier_Sedan,Bhiwadi,Paharganj,,,,0,0,No_Payment
2024-04-21,21,4,6,1,1900-01-01 12:56:14,12,,0,Completed,Bike,Punjabi_Bagh,Shahdara,774.0,17.96240427013228,43.09,0,1,Cash
2024-12-23,23,12,0,0,1900-01-01 21:39:07,21,,0,Completed,Go_Sedan,Saket,Meerut,489.0,11.845930232558139,41.28,0,1,Upi
2024-12-01,1,12,6,1,1900-01-01 22:31:14,22,,0,Cancelled_By_Customer,Go_Sedan,Dwarka_Mor,Janakpuri,,,,0,0,No_Payment
2024-07-26,26,7,4,0,1900-01-01 20:34:31,20,,1,Completed,Bike,Chirag_Delhi,Old_Gurgaon,455.0,11.176615082289363,40.71,0,1,Cash
2024-07-08,8,7,0,0,1900-01-01 15:56:43,15,,1,Cancelled_By_Driver,Go_Mini,Lal_Quila,Anand_Vihar_Isbt,,,,0,0,No_Payment
2024-09-01,1,9,6,1,1900-01-01 16:36:45,16,,1,Cancelled_By_Driver,Go_Sedan,Huda_City_Centre,Jhilmil,,,,0,0,No_Payment
2024-07-03,3,7,2,0,1900-01-01 10:39:45,10,,0,No_Driver_Found,Bike,Jhilmil,Tilak_Nagar,,,,0,0,No_Payment
2024-05-22,22,5,2,0,1900-01-01 11:58:50,11,,0,Completed,Bike,Vaishali,Pataudi_Chowk,469.0,21.76334106728538,21.55,0,0,Uber_Wallet
2024-11-09,9,11,5,1,1900-01-01 23:53:29,23,,0,Completed,Bike,Dwarka_Sector_21,Vasant_Kunj,277.0,13.285371702637889,20.85,0,0,Debit_Card
2024-09-19,19,9,3,0,1900-01-01 19:59:48,19,,1,Completed,Premier_Sedan,Greater_Kailash,Shivaji_Park,952.0,39.241549876339654,24.26,1,0,Upi
2024-09-19,19,9,3,0,1900-01-01 07:53:15,7,,0,Cancelled_By_Driver,Go_Sedan,Moolchand,Meerut,,,,0,0,No_Payment
2024-09-22,22,9,6,1,1900-01-01 18:32:09,18,,1,Completed,Go_Mini,Ina_Market,Pragati_Maidan,642.0,17.42671009771987,36.84,0,0,Uber_Wallet
2024-03-30,30,3,5,1,1900-01-01 10:21:41,10,,0,Completed,Go_Mini,Netaji_Subhash_Place,Jor_Bagh,1112.0,30.846047156726772,36.05,1,0,Debit_Card
2024-11-02,2,11,5,1,1900-01-01 15:43:04,15,,1,Cancelled_By_Driver,Auto,Adarsh_Nagar,Golf_Course_Road,,,,0,0,No_Payment
2024-03-10,10,3,6,1,1900-01-01 09:14:44,9,,0,Completed,Go_Sedan,Lok_Kalyan_Marg,Gurgaon_Sector_56,871.0,191.42857142857144,4.55,1,0,Upi
2024-02-18,18,2,6,1,1900-01-01 15:51:05,15,,1,Incomplete,Bike,Gurgaon_Railway_Station,Munirka,238.0,24.63768115942029,9.66,0,0,Cash
2024-10-11,11,10,4,0,1900-01-01 14:25:20,14,,1,Cancelled_By_Customer,Auto,Chanakyapuri,Netaji_Subhash_Place,,,,0,0,No_Payment
2024-05-23,23,5,3,0,1900-01-01 08:59:30,8,,0,Incomplete,Go_Mini,Adarsh_Nagar,Badarpur,535.0,33.16800991940484,16.13,1,0,Upi
2024-09-08,8,9,6,1,1900-01-01 13:27:33,13,,0,Completed,Go_Sedan,Rohini_West,Vasant_Kunj,581.0,52.96262534184138,10.97,1,0,Upi
2024-07-04,4,7,3,0,1900-01-01 09:31:25,9,,0,Completed,Bike,Connaught_Place,Dwarka_Mor,932.0,27.203736135434912,34.26,1,0,Cash
2024-01-12,12,1,4,0,1900-01-01 18:32:45,18,,1,Completed,Go_Sedan,Aya_Nagar,Ashok_Vihar,410.0,21.090534979423868,19.44,0,0,Cash
2024-03-13,13,3,2,0,1900-01-01 14:44:42,14,,1,Completed,Auto,Nawada,Sonipat,98.0,4.218682737839001,23.23,0,0,Upi
2024-03-09,9,3,5,1,1900-01-01 17:57:45,17,,1,Completed,Go_Mini,Samaypur_Badli,Hauz_Khas,283.0,96.58703071672355,2.93,1,0,Credit_Card
2024-09-12,12,9,3,0,1900-01-01 08:22:37,8,,0,Completed,Auto,Ghitorni,Udyog_Bhawan,594.0,29.089128305582758,20.42,1,0,Credit_Card
2024-06-30,30,6,6,1,1900-01-01 10:14:04,10,,0,Completed,Go_Sedan,Malviya_Nagar,Madipur,1003.0,60.86165048543689,16.48,1,0,Credit_Card
2024-08-23,23,8,4,0,1900-01-01 09:40:03,9,,0,Completed,Go_Sedan,Cyber_Hub,Meerut,285.0,84.82142857142857,3.36,1,0,Uber_Wallet
2024-09-04,4,9,2,0,1900-01-01 16:57:37,16,,1,Completed,Auto,Igi_Airport,Lok_Kalyan_Marg,287.0,39.58620689655172,7.25,1,0,Upi
2024-06-23,23,6,6,1,1900-01-01 19:21:47,19,,1,Completed,Go_Sedan,Preet_Vihar,Sadar_Bazar_Gurgaon,471.0,10.778032036613272,43.7,0,1,Upi
2024-04-24,24,4,2,0,1900-01-01 12:30:06,12,,0,Cancelled_By_Driver,Premier_Sedan,Ashram,Civil_Lines_Gurgaon,,,,0,0,No_Payment
2024-11-29,29,11,4,0,1900-01-01 18:22:15,18,,1,No_Driver_Found,Go_Sedan,Okhla,Noida_Extension,,,,0,0,No_Payment
2024-04-26,26,4,4,0,1900-01-01 18:01:26,18,,1,Completed,Go_Mini,Sohna_Road,Preet_Vihar,445.0,12.559977420265312,35.43,0,0,Cash
2024-01-19,19,1,4,0,1900-01-01 13:56:22,13,,0,Completed,Go_Mini,Aiims,Gtb_Nagar,409.0,8.752407447036166,46.73,0,1,Cash
2024-02-29,29,2,3,0,1900-01-01 17:51:25,17,,1,Completed,Bike,Badshahpur,Old_Gurgaon,378.0,44.15887850467289,8.56,1,0,Upi
2024-05-08,8,5,2,0,1900-01-01 17:33:38,17,,1,Incomplete,Go_Mini,Ghitorni_Village,Rohini_West,731.0,97.59679572763685,7.49,1,0,Uber_Wallet
2024-06-28,28,6,4,0,1900-01-01 11:23:04,11,,0,Completed,Bike,Jahangirpuri,Moolchand,480.0,12.006003001500751,39.98,0,0,Debit_Card
2024-02-09,9,2,4,0,1900-01-01 12:53:01,12,,0,No_Driver_Found,Auto,Vasant_Kunj,Indirapuram,,,,0,0,No_Payment
2024-03-04,4,3,0,0,1900-01-01 06:56:35,6,,0,Cancelled_By_Driver,Ebike,Kherki_Daula_Toll,Pataudi_Chowk,,,,0,0,No_Payment
2024-07-10,10,7,2,0,1900-01-01 17:39:52,17,,1,Completed,Bike,Delhi_Gate,Hero_Honda_Chowk,601.0,16.588462600055205,36.23,0,0,Cash
2024-02-12,12,2,0,0,1900-01-01 08:39:03,8,,0,Completed,Go_Mini,Lal_Quila,Palam_Vihar,219.0,4.9302116163890135,44.42,0,1,Upi
2024-12-13,13,12,4,0,1900-01-01 13:40:24,13,,0,Completed,Auto,Aiims,Faridabad_Sector_15,139.0,5.211848518935133,26.67,0,0,Cash
2024-05-04,4,5,5,1,1900-01-01 10:38:41,10,,0,Completed,Go_Sedan,Kalkaji,Kaushambi,491.0,10.129977305549826,48.47,0,1,Upi
2024-11-26,26,11,1,0,1900-01-01 18:32:11,18,,1,Cancelled_By_Driver,Go_Sedan,Faridabad_Sector_15,Netaji_Subhash_Place,,,,0,0,No_Payment
2024-02-26,26,2,0,0,1900-01-01 21:29:57,21,,0,Cancelled_By_Driver,Auto,Tagore_Garden,Vatika_Chowk,,,,0,0,No_Payment
2024-04-26,26,4,4,0,1900-01-01 22:31:25,22,,0,Cancelled_By_Driver,Ebike,Rohini_West,Dlf_City_Court,,,,0,0,No_Payment
2024-02-27,27,2,1,0,1900-01-01 11:34:36,11,,0,Cancelled_By_Driver,Bike,Vidhan_Sabha,Rajiv_Chowk,,,,0,0,No_Payment
2024-05-27,27,5,0,0,1900-01-01 10:29:26,10,,0,Completed,Go_Mini,Satguru_Ram_Singh_Marg,Govindpuri,238.0,39.209225700164744,6.07,1,0,Uber_Wallet
2024-01-29,29,1,0,0,1900-01-01 19:09:38,19,,1,Cancelled_By_Customer,Go_Mini,Vatika_Chowk,Greater_Kailash,,,,0,0,No_Payment
2024-07-06,6,7,5,1,1900-01-01 07:51:59,7,,0,Completed,Go_Sedan,Hauz_Rani,Udyog_Bhawan,590.0,27.988614800759017,21.08,1,0,Debit_Card
2024-07-27,27,7,5,1,1900-01-01 16:58:07,16,,1,Cancelled_By_Driver,Auto,Pataudi_Chowk,Uttam_Nagar,,,,0,0,No_Payment
2024-03-01,1,3,4,0,1900-01-01 13:33:45,13,,0,Completed,Premier_Sedan,Janakpuri,Lal_Quila,889.0,27.045938545786434,32.87,1,0,Uber_Wallet
2024-12-20,20,12,4,0,1900-01-01 22:26:09,22,,0,Completed,Bike,Udyog_Bhawan,Akshardham,691.0,126.55677655677655,5.46,1,0,Debit_Card
2024-10-10,10,10,3,0,1900-01-01 09:11:44,9,,0,Cancelled_By_Driver,Bike,Ghitorni_Village,Kadarpur,,,,0,0,No_Payment
2024-04-01,1,4,0,0,1900-01-01 21:03:04,21,,0,Completed,Premier_Sedan,Model_Town,Ardee_City,955.0,26.403096488802873,36.17,1,0,Cash
2024-12-19,19,12,3,0,1900-01-01 19:05:46,19,,1,Completed,Go_Sedan,Bhikaji_Cama_Place,Botanical_Garden,265.0,8.466453674121405,31.3,0,0,Debit_Card
2024-04-18,18,4,3,0,1900-01-01 14:04:57,14,,1,Completed,Auto,Malviya_Nagar,Anand_Vihar,2380.0,48.226950354609926,49.35,1,1,Uber_Wallet
2024-02-24,24,2,5,1,1900-01-01 22:03:33,22,,0,Completed,Uber_Xl,Chandni_Chowk,Lok_Kalyan_Marg,242.0,37.577639751552795,6.44,1,0,Uber_Wallet
2024-09-10,10,9,1,0,1900-01-01 15:09:04,15,,1,Completed,Go_Sedan,Ignou_Road,Rajiv_Nagar,351.0,8.229777256740915,42.65,0,1,Uber_Wallet
2024-11-26,26,11,1,0,1900-01-01 02:59:12,2,,0,Completed,Auto,Munirka,Mg_Road,688.0,25.767790262172284,26.7,1,0,Upi
2024-10-15,15,10,1,0,1900-01-01 09:58:50,9,,0,Completed,Go_Mini,Samaypur_Badli,Lajpat_Nagar,295.0,69.24882629107982,4.26,1,0,Cash
2024-04-27,27,4,5,1,1900-01-01 12:18:09,12,,0,Completed,Bike,Tagore_Garden,Hauz_Rani,405.0,23.396880415944544,17.31,0,0,Upi
2024-02-10,10,2,5,1,1900-01-01 18:21:19,18,,1,Completed,Uber_Xl,Sohna_Road,Bhiwadi,628.0,32.33779608650875,19.42,1,0,Cash
2024-05-02,2,5,3,0,1900-01-01 04:49:46,4,,0,Cancelled_By_Driver,Auto,Gwal_Pahari,Lok_Kalyan_Marg,,,,0,0,No_Payment
2024-05-31,31,5,4,0,1900-01-01 20:23:43,20,,1,Incomplete,Go_Mini,Paschim_Vihar,Anand_Vihar,356.0,22.33375156838143,15.94,0,0,Upi
2024-08-20,20,8,1,0,1900-01-01 20:45:56,20,,1,Completed,Premier_Sedan,Iit_Delhi,Gwal_Pahari,520.0,34.620505992010656,15.02,1,0,Credit_Card
2024-09-24,24,9,1,0,1900-01-01 18:26:07,18,,1,Completed,Premier_Sedan,Netaji_Subhash_Place,Gurgaon_Railway_Station,876.0,254.65116279069767,3.44,1,0,Credit_Card
2024-09-09,9,9,0,0,1900-01-01 18:40:20,18,,1,Completed,Auto,Yamuna_Bank,Subhash_Chowk,444.0,37.24832214765101,11.92,1,0,Upi
2024-03-01,1,3,4,0,1900-01-01 07:34:26,7,,0,Cancelled_By_Customer,Bike,Punjabi_Bagh,Ito,,,,0,0,No_Payment
2024-02-23,23,2,4,0,1900-01-01 16:13:51,16,,1,Completed,Ebike,Pataudi_Chowk,Palam_Vihar,476.0,47.22222222222222,10.08,1,0,Credit_Card
2024-03-04,4,3,0,0,1900-01-01 15:42:43,15,,1,No_Driver_Found,Ebike,Uttam_Nagar,Jama_Masjid,,,,0,0,No_Payment
2024-01-08,8,1,0,0,1900-01-01 22:44:02,22,,0,Cancelled_By_Driver,Go_Sedan,Rohini_West,Iit_Delhi,,,,0,0,No_Payment
2024-12-27,27,12,4,0,1900-01-01 17:42:48,17,,1,Cancelled_By_Driver,Go_Sedan,Iffco_Chowk,Sarojini_Nagar,,,,0,0,No_Payment
2024-11-12,12,11,1,0,1900-01-01 06:52:33,6,,0,Completed,Bike,Govindpuri,Peeragarhi,328.0,7.205623901581721,45.52,0,1,Debit_Card
2024-12-30,30,12,0,0,1900-01-01 16:41:53,16,,1,Completed,Auto,Faridabad_Sector_15,Huda_City_Centre,508.0,160.25236593059938,3.17,1,0,Debit_Card
2024-08-12,12,8,0,0,1900-01-01 21:29:23,21,,0,Completed,Bike,Kherki_Daula_Toll,Shastri_Park,543.0,11.78897090751194,46.06,0,1,Upi
2024-05-19,19,5,6,1,1900-01-01 09:01:40,9,,0,No_Driver_Found,Go_Sedan,New_Colony,Raj_Nagar_Extension,,,,0,0,No_Payment
2024-01-12,12,1,4,0,1900-01-01 08:57:40,8,,0,Completed,Premier_Sedan,Adarsh_Nagar,Ramesh_Nagar,175.0,14.571190674437968,12.01,0,0,Credit_Card
2024-11-23,23,11,5,1,1900-01-01 23:51:15,23,,0,No_Driver_Found,Go_Mini,Vinobapuri,Ignou_Road,,,,0,0,No_Payment
2024-02-17,17,2,5,1,1900-01-01 18:12:40,18,,1,Cancelled_By_Driver,Go_Sedan,Moti_Nagar,Jama_Masjid,,,,0,0,No_Payment
2024-12-18,18,12,2,0,1900-01-01 08:43:17,8,,0,Completed,Ebike,Kherki_Daula_Toll,Ashok_Vihar,405.0,8.335048363860876,48.59,0,1,Upi
2024-06-13,13,6,3,0,1900-01-01 04:58:24,4,,0,Completed,Go_Mini,Bhiwadi,Dwarka_Mor,259.0,5.666156202143951,45.71,0,1,Uber_Wallet
2024-04-27,27,4,5,1,1900-01-01 02:04:02,2,,0,Completed,Go_Mini,Kherki_Daula_Toll,Cyber_Hub,1410.0,41.482789055604584,33.99,1,0,Cash
2024-03-10,10,3,6,1,1900-01-01 11:06:39,11,,0,Completed,Premier_Sedan,Dlf_City_Court,Delhi_Gate,333.0,9.711286089238845,34.29,0,0,Upi
2024-04-30,30,4,1,0,1900-01-01 17:38:18,17,,1,Completed,Go_Mini,Sultanpur,Azadpur,91.0,5.281485780615206,17.23,0,0,Upi
2024-07-16,16,7,1,0,1900-01-01 16:45:15,16,,1,Completed,Go_Sedan,Sadar_Bazar_Gurgaon,Kherki_Daula_Toll,188.0,4.767943190464114,39.43,0,0,Upi
2024-02-25,25,2,6,1,1900-01-01 12:37:10,12,,0,Completed,Go_Mini,Kaushambi,Inderlok,392.0,9.49842500605767,41.27,0,1,Cash
2024-10-13,13,10,6,1,1900-01-01 17:36:34,17,,1,Cancelled_By_Driver,Auto,Cyber_Hub,Ignou_Road,,,,0,0,No_Payment
2024-06-16,16,6,6,1,1900-01-01 08:03:08,8,,0,Completed,Go_Mini,Indirapuram,Iffco_Chowk,298.0,14.129919393077287,21.09,0,0,Upi
2024-08-13,13,8,1,0,1900-01-01 11:01:32,11,,0,Cancelled_By_Driver,Premier_Sedan,Sikanderpur,Badarpur,,,,0,0,No_Payment
2024-03-16,16,3,5,1,1900-01-01 22:33:33,22,,0,Completed,Go_Sedan,Lajpat_Nagar,Pulbangash,442.0,18.72881355932203,23.6,0,0,Upi
2024-05-29,29,5,2,0,1900-01-01 11:25:19,11,,0,Completed,Go_Sedan,Netaji_Subhash_Place,Patel_Chowk,866.0,46.08834486428952,18.79,1,0,Upi
2024-10-03,3,10,3,0,1900-01-01 14:41:09,14,,1,Completed,Go_Sedan,Samaypur_Badli,Munirka,168.0,4.123711340206185,40.74,0,1,Credit_Card
2024-06-28,28,6,4,0,1900-01-01 10:20:38,10,,0,Completed,Go_Sedan,Green_Park,Dlf_Phase_3,660.0,43.10907903331156,15.31,1,0,Upi
2024-10-07,7,10,0,0,1900-01-01 07:23:07,7,,0,Completed,Go_Sedan,Kalkaji,Maidan_Garhi,233.0,40.59233449477352,5.74,1,0,Credit_Card
2024-06-07,7,6,4,0,1900-01-01 20:59:33,20,,1,Completed,Auto,Hero_Honda_Chowk,Indirapuram,158.0,9.687308399754752,16.31,0,0,Cash
2024-02-01,1,2,3,0,1900-01-01 23:46:50,23,,0,Incomplete,Bike,Ghaziabad,Maidan_Garhi,310.0,34.254143646408835,9.05,1,0,Cash
2024-08-14,14,8,2,0,1900-01-01 03:28:10,3,,0,Completed,Auto,Noida_Sector_62,Shahdara,340.0,27.77777777777778,12.24,1,0,Upi
2024-09-27,27,9,4,0,1900-01-01 19:19:00,19,,1,Incomplete,Go_Sedan,South_Extension,Rohini,320.0,19.875776397515526,16.1,0,0,Upi
2024-03-12,12,3,1,0,1900-01-01 20:24:26,20,,1,Cancelled_By_Customer,Bike,Lal_Quila,Vidhan_Sabha,,,,0,0,No_Payment
2024-08-19,19,8,0,0,1900-01-01 19:07:13,19,,1,Cancelled_By_Customer,Bike,Lajpat_Nagar,Noida_Sector_18,,,,0,0,No_Payment
2024-12-08,8,12,6,1,1900-01-01 09:15:11,9,,0,Completed,Bike,Sikanderpur,Paschim_Vihar,780.0,16.44528779253637,47.43,0,1,Upi
2024-02-08,8,2,3,0,1900-01-01 20:15:01,20,,1,Cancelled_By_Driver,Bike,Welcome,Laxmi_Nagar,,,,0,0,No_Payment
2024-03-03,3,3,6,1,1900-01-01 18:54:44,18,,1,Completed,Premier_Sedan,Anand_Vihar_Isbt,Sultanpur,576.0,12.949640287769785,44.48,0,1,Upi
2024-12-06,6,12,4,0,1900-01-01 11:15:48,11,,0,Incomplete,Go_Sedan,Bahadurgarh,Govindpuri,128.0,39.02439024390244,3.28,1,0,Cash
2024-04-27,27,4,5,1,1900-01-01 11:25:50,11,,0,Completed,Bike,Rk_Puram,Noida_Film_City,612.0,28.451882845188283,21.51,1,0,Upi
2024-08-17,17,8,5,1,1900-01-01 12:41:50,12,,0,Cancelled_By_Driver,Go_Mini,Panipat,Mg_Road,,,,0,0,No_Payment
2024-01-27,27,1,5,1,1900-01-01 21:40:06,21,,0,Completed,Auto,Iit_Delhi,Netaji_Subhash_Place,70.0,5.131964809384164,13.64,0,0,Cash
